MN_ID,MaterialName,ShortName,MNDate,MNMDate,MN_Status,LastEditDate,ExpDays,ShortCode,ProductCode,LID,Margin,SetZero,GSTID,GSTValue,GSTIDTemp,GSTValueTemp,RECENTCOSTPRICE,RECENTSALESPRICE,DiscountStatus,MRP
122,Rin powderRs.10 pai,Rs.10 ரின் பவுடர் பை,2022-03-08 13:14:00,2022-03-08 13:14:00,A,2022-03-08 13:16:31.567,NULL,,122,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
123,Rin powder Rs.5 pai,Rs.5Rin powder பை,2022-03-08 13:15:00,2022-03-08 13:15:00,A,2022-03-08 13:20:21.750,NULL,,123,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
124,EXO box,EXO box,2022-03-08 13:35:00,2022-03-08 13:35:00,A,2022-03-08 13:34:35.903,0.00,None,124,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
125,vim lemon liqid Rs20,Rs20 vim lemon liqid,2022-03-08 13:35:00,2022-03-08 13:35:00,A,2025-09-23 13:24:49.510,NULL,,125,0,0.00,0,0,0.00,0,0.00,18.51,19.00,1,20.00
126,EXO box rs.30,EXO box rs.30,2022-03-08 13:35:00,2022-03-08 13:35:00,A,2022-03-08 13:35:13.417,0.00,None,126,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
127,vim bar Rs.10,Rs.10 விம் பார்,2022-03-08 13:38:00,2022-03-08 13:38:00,A,2026-01-29 20:26:14.300,NULL,,127,0,0.00,0,0,0.00,0,0.00,9.12,9.50,1,10.00
128,EXO round box Rs.30, Rs.30 EXO round box,2022-03-08 13:41:00,2022-03-08 13:41:00,A,2022-03-08 13:42:04.620,NULL,,128,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
129,EXO round box rs.52,Rs.52 EXO 500g round box ,2022-03-08 13:42:00,2022-03-08 13:42:00,A,2022-03-08 13:47:01.273,NULL,,129,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
130,EXO round 250g box Rs.30,Rs.30 EXO round 250g box ,2022-03-08 13:44:00,2022-03-08 13:44:00,A,2022-10-03 19:44:07.057,NULL,,130,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
131,EXO 500g round box rs.52,Rs.52EXO 500g round box ,2022-03-08 13:48:00,2022-03-08 13:48:00,A,2022-11-19 18:41:42.557,NULL,,131,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,52.00
132,vim bar Rs.10 box,Rs.10 vim bar box,2022-03-08 13:50:00,2022-03-08 13:50:00,A,2022-03-08 13:53:22.780,NULL,,132,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
133,vim bar Rs.5,Rs.5 விம் பார்,2022-03-08 13:55:00,2022-03-08 13:55:00,A,2026-01-28 15:17:31.067,NULL,,133,0,0.00,0,0,0.00,0,0.00,4.58,5.00,1,5.00
134,thu.paruppu1/2 udhayam,thu.paruppu1/2 udhayam,2022-03-08 13:57:00,2022-03-08 13:57:00,A,2022-03-08 13:56:34.040,0.00,None,134,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
135,vim bar Rs.5 box,Rs.5 vim bar box,2022-03-08 13:57:00,2022-03-08 13:57:00,A,2022-08-15 18:07:36.217,NULL,,135,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,945.00
136,thu.paruppu1/2kg udhayam,1/2kg உதயம் து.பருப்பு(25kg),2022-03-08 13:59:00,2022-03-08 13:59:00,A,2026-01-29 16:00:24.163,NULL,,136,0,0.00,0,0,0.00,0,0.00,68.75,74.50,1,0.00
137,thu.paruppu 1kg udhayam,1kg து.பருப்பு உதயம்,2022-03-08 14:06:00,2022-03-08 14:06:00,A,2022-05-11 16:26:02.767,NULL,,137,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,143.00
138,kundu uluthamparupu udhayam 1kg,1kg  உதயம் கு.உ.பருப்பு,2022-03-08 16:02:00,2022-03-08 16:02:00,A,2026-01-29 21:15:08.927,NULL,,138,0,0.00,0,0,0.00,0,0.00,135.00,142.00,1,0.00
139,kundu uluthamparupu udhayam 1/2kg,1/2kg உதயம் கு.உ.பருப்பு,2022-03-08 16:08:00,2022-03-08 16:08:00,A,2026-01-29 18:12:48.130,NULL,,139,0,0.00,0,0,0.00,0,0.00,67.75,73.50,1,0.00
140,goldwinner1/2 box,goldwinner1/2 box,2022-03-08 17:54:00,2022-03-08 17:54:00,A,2022-03-08 17:54:18.323,0.00,None,140,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
141,goldwinner1/2ltr box,goldwinner1/2ltr box,2022-03-08 17:55:00,2022-03-08 17:55:00,A,2022-03-08 17:54:57.130,0.00,None,141,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
142,goldwinner1/2 ltr box,goldwinner1/2 ltr box,2022-03-08 17:55:00,2022-03-08 17:55:00,A,2022-03-08 17:55:12.427,0.00,None,142,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
143,goldwinner1/2 ltr box oil,1/2 ltrகோல்ட்வின்னர் box oil,2022-03-08 17:56:00,2022-03-08 17:56:00,A,2022-03-08 18:08:45.900,NULL,,143,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
144,goldwinner 1.ltr box,1.ltr கோல்ட்வின்னர் box,2022-03-08 18:00:00,2022-03-08 18:00:00,A,2022-03-08 18:02:39.820,NULL,,144,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
145,goldwinner 200ml box,200mlகோல்ட்வின்னர் box,2022-03-08 18:04:00,2022-03-08 18:04:00,A,2022-03-08 18:06:58.137,NULL,,145,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
146,sunland 1.ltr box, 1.ltr சன்லான்ட்box,2022-03-08 18:08:00,2022-03-08 18:08:00,A,2022-03-08 18:09:34.123,NULL,,146,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
147,oil sunland 1.ltr box,1.ltrசன்லான்ட் box,2022-03-08 18:12:00,2022-03-08 18:12:00,A,2022-03-08 18:29:15.840,NULL,,147,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
148,oil,oil,2022-03-08 18:23:00,2022-03-08 18:23:00,A,2022-03-08 18:23:22.510,0.00,None,148,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
149,oil goldwinner 200ml box,200mlகோ.வின்னர் box,2022-03-08 18:24:00,2022-03-08 18:24:00,A,2022-03-08 18:25:39.657,NULL,,149,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
150,oil sunland 5.ltr box,5.ltrசன்லான்ட் box(can),2022-03-08 18:28:00,2022-03-08 18:28:00,A,2022-03-08 18:41:16.307,NULL,,150,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
151,oil goldwinner 1.ltrbox,1.ltrகோ.விbox,2022-03-08 18:31:00,2022-03-08 18:31:00,A,2022-03-08 18:45:49.727,NULL,,151,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
152,oil goldwinner1/2 ltr box oil,oil goldwinner1/2 ltr box oil,2022-03-08 18:33:00,2022-03-08 18:33:00,A,2022-03-08 18:32:49.550,0.00,None,152,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
153,oil goldwinner1/2 ltr box ,1/2 ltr கோ.விbox ,2022-03-08 18:33:00,2022-03-08 18:33:00,A,2022-08-09 12:09:31.150,NULL,,153,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,2100.00
154,oil goldwinner 5.ltr can(box),5.ltr கோ.வி can(box),2022-03-08 18:38:00,2022-03-08 18:38:00,A,2022-03-08 18:40:32.913,NULL,,154,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
155,oil idhayam 1/2.ltr pkt,1/2.ltr இதயம் நா.எண்pkt,2022-03-08 18:46:00,2022-03-08 18:46:00,A,2022-03-08 18:47:49.413,NULL,,155,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
156,varukadalai sippam mm brand,வ.கடலை சிப்பம்,2022-03-08 19:09:00,2022-03-08 19:09:00,A,2022-03-08 19:10:37.750,NULL,,156,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
157,kallaparuppu sippam,க.பருப்பு சிப்பம்,2022-03-08 19:13:00,2022-03-08 19:13:00,A,2022-03-08 19:15:06.620,NULL,,157,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
158,sugar sippam,சக்கரை சிப்பம்,2022-03-08 19:16:00,2022-03-08 19:16:00,A,2022-03-08 19:17:28.833,NULL,,158,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
159,savvarusi nailanth,நைலாந் சவ்வருசி,2022-03-08 19:21:00,2022-03-08 19:21:00,A,2026-01-29 20:41:52.247,NULL,,159,0,0.00,0,0,0.00,0,0.00,45.00,75.00,1,0.00
160,hamam soap Rs.10,Rs.10 ஹமாம் சோப்,2022-03-08 19:57:00,2022-03-08 19:57:00,A,2026-01-25 11:34:33.633,NULL,,160,0,0.00,0,0,0.00,0,0.00,8.89,9.50,1,10.00
161,lifebuoy soap Rs.10,Rs.10 லைபாய் சோப்,2022-03-08 20:05:00,2022-03-08 20:05:00,A,2026-01-29 19:34:56.540,NULL,,161,0,0.00,0,0,0.00,0,0.00,9.08,9.80,1,10.00
162,semiyaa bag 100g,100g சேமியா பை,2022-03-08 20:08:00,2022-03-08 20:08:00,A,2022-03-08 20:11:20.330,NULL,,162,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,1900.00
163,manjal thool 50g,50g மஞ்சள்தூள் Rakal,2022-03-08 21:03:00,2022-03-08 21:03:00,A,2025-04-28 17:15:16.313,NULL,,163,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
164,varukadalai 1kg,varukadalai 1kg,2022-03-08 21:38:00,2022-03-08 21:38:00,A,2022-03-08 21:37:46.510,0.00,None,164,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
165,pottukadalai 1kg, பொட்டுக்கடலை,2022-03-08 21:39:00,2022-03-08 21:39:00,A,2022-03-20 16:21:14.127,NULL,,165,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,110.00
166,pottukadalai ,பொட்டுக்கடலை,2022-03-09 09:27:00,2022-03-09 09:27:00,A,2024-05-15 19:02:12.353,NULL,,166,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
167,pottukadala.,பொ.கடலை,2022-03-09 09:29:00,2022-03-09 09:29:00,A,2022-03-12 16:54:02.160,NULL,,167,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
168,pottukadalai.sippam(30kg),(30kg)சிப்பம்பொ.கடலை,2022-03-09 09:30:00,2022-03-09 09:30:00,A,2022-03-09 09:32:56.870,NULL,,168,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
169,sakkarai sippam,சக்கரை சிபபம்,2022-03-09 09:32:00,2022-03-09 09:32:00,A,2022-08-22 14:35:59.343,NULL,,169,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,2000.00
170,semiyaa 140g,semiyaa 140g,2022-03-09 09:36:00,2022-03-09 09:36:00,A,2022-03-09 09:36:01.180,0.00,None,170,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
171,semiyaa pkt 400g,semiyaa pkt 400g,2022-03-09 09:37:00,2022-03-09 09:37:00,A,2022-03-09 09:37:09.787,0.00,None,171,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
172,semiyaa 140g pkt,140g சேமியா pkt,2022-03-09 09:38:00,2022-03-09 09:38:00,A,2022-03-21 11:53:20.357,NULL,,172,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
173,semiyaa 400g pkt,400g pkt சேமியா,2022-03-09 09:38:00,2022-03-09 09:38:00,A,2022-03-09 09:39:15.970,NULL,,173,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
174,மனதக்களை வத்தல்,மனதக்களை வத்தல்,2022-03-09 09:41:00,2022-03-09 09:41:00,A,2022-03-09 09:40:54.193,0.00,None,174,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
175,sunda vaththal,சுண்டவத்தல்,2022-03-09 09:41:00,2022-03-09 09:41:00,A,2026-01-29 21:28:18.173,NULL,,175,0,0.00,0,0,0.00,0,0.00,252.00,310.00,1,0.00
176,manathakkali vaththaal,ம.தக்காளி வத்தல்,2022-03-09 09:42:00,2022-03-09 09:42:00,A,2026-01-29 21:28:18.173,NULL,,176,0,0.00,0,0,0.00,0,0.00,241.50,320.00,1,0.00
177,nei Rs10.saram(25pcs),Rs10.உ.நெய் சரம்(25pcs),2022-03-09 09:45:00,2022-03-09 09:45:00,A,2022-11-03 18:01:23.600,NULL,,177,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
178,nei Rs.10,Rs.10நெய்,2022-03-09 09:48:00,2022-03-09 09:48:00,A,2022-03-09 09:57:29.687,NULL,,178,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
179,nei udhayakishna 50.jar,50.jar உதய.கி.நெய்,2022-03-09 09:52:00,2022-03-09 09:52:00,A,2022-11-01 13:37:15.410,NULL,,179,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,43.00
180,nei udhayakiru500ml,500ml உ.கி நெய்,2022-03-09 09:55:00,2022-03-09 09:55:00,A,2022-03-09 09:59:07.670,NULL,,180,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
181,nei udhayakiru 100jar,100mlஉதயகிருஷ்ணா நெய்,2022-03-09 10:01:00,2022-03-09 10:01:00,A,2022-11-01 13:37:08.360,NULL,,181,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,80.00
182,oil vilakkennai 100ml,100ml.விளக்கு.எண்ணெய்,2022-03-09 10:07:00,2022-03-09 10:07:00,A,2022-03-09 10:09:20.707,NULL,,182,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
183,oil vilakennai 50ml,50mlவி.எண்ணெய்,2022-03-09 10:07:00,2022-03-09 10:07:00,A,2022-03-24 19:46:15.470,NULL,,183,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
184,oil vilakkennai 500ml,(500)ml முயல்வி.எண்ணெய்,2022-03-09 10:14:00,2022-03-09 10:14:00,A,2022-03-13 11:00:52.610,NULL,,184,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
185,oil nallannai50ml,oil nallannai50ml,2022-03-09 10:26:00,2022-03-09 10:26:00,A,2022-03-09 10:26:06.067,0.00,None,185,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
186,oil nallaennai(50ml),(50ml)ந.எ.இதயம்,2022-03-09 10:27:00,2022-03-09 10:27:00,A,2022-03-09 10:32:19.180,NULL,,186,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
187,oil idhayam 100.ml(pkt),(100ml)ந.எ.இதயம்,2022-03-09 10:31:00,2022-03-09 10:31:00,A,2022-03-09 10:32:38.720,NULL,,187,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
188,oil nallannai(500ml)pkt,(500ml)ந.எ.இதயம்,2022-03-09 10:36:00,2022-03-09 10:36:00,A,2022-03-09 10:37:13.573,NULL,,188,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
189,oil nallannai(100ml),(100ml)ந.எ.இதயம்,2022-03-09 10:42:00,2022-03-09 10:42:00,A,2022-03-09 10:42:36.263,NULL,,189,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
190,milagai 1kg,milagai 1kg,2022-03-09 10:44:00,2022-03-09 10:44:00,A,2022-03-09 10:43:30.727,0.00,None,190,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
191,milagu 1kg,1kg மிளகு,2022-03-09 10:44:00,2022-03-09 10:44:00,A,2022-03-09 10:48:48.420,NULL,,191,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,700.00
192,milagu ,மிளகு,2022-03-09 10:51:00,2022-03-09 10:51:00,A,2026-01-29 21:28:18.177,NULL,,192,0,0.00,0,0,0.00,0,0.00,781.53,850.00,1,0.00
193,sirakam,சீரகம்,2022-03-09 11:01:00,2022-03-09 11:01:00,A,2026-01-29 21:28:18.177,NULL,,193,0,0.00,0,0,0.00,0,0.00,276.53,330.00,1,0.00
194,soampu,சோம்பு,2022-03-09 11:02:00,2022-03-09 11:02:00,A,2022-03-21 18:52:12.773,NULL,,194,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,300.00
195,venthaiyam,வெந்தயம்,2022-03-09 11:06:00,2022-03-09 11:06:00,A,2026-01-29 18:46:28.560,NULL,,195,0,0.00,0,0,0.00,0,0.00,76.53,90.00,1,0.00
196,kaduku,கடுகு,2022-03-09 11:07:00,2022-03-09 11:07:00,A,2026-01-29 21:15:08.893,NULL,,196,0,0.00,0,0,0.00,0,0.00,82.53,94.00,1,0.00
197,paththa.u.paruppu,பத்தை.உ.பருப்பு,2022-03-09 11:10:00,2022-03-09 11:10:00,A,2026-01-29 20:39:13.553,NULL,,197,0,0.00,0,0,0.00,0,0.00,84.50,98.00,1,0.00
198,thuvaramparuppu,துவரம்பருப்பு,2022-03-09 11:13:00,2022-03-09 11:13:00,A,2022-04-26 17:30:30.293,NULL,,198,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,150.00
199,paasi paruppu,பாசிப்பருப்பு (50kg),2022-03-09 11:16:00,2022-03-09 11:16:00,A,2026-01-29 21:28:18.173,NULL,,199,0,0.00,0,0,0.00,0,0.00,98.00,110.00,1,0.00
200,uppu kadalai,உப்பு கடலை kg,2022-03-09 11:19:00,2022-03-09 11:19:00,A,2026-01-29 20:20:30.227,NULL,,200,0,0.00,0,0,0.00,0,0.00,105.00,140.00,1,0.00
201,kaduku kallppu,கடுகு கலப்பு,2022-03-09 11:21:00,2022-03-09 11:21:00,A,2026-01-29 18:40:11.133,NULL,,201,0,0.00,0,0,0.00,0,0.00,79.00,100.00,1,0.00
202,varupattani,வருபட்டாணி,2022-03-09 11:22:00,2022-03-09 11:22:00,A,2023-02-16 09:15:00.400,NULL,,202,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,150.00
203,varuthamanilaa,வறுத்தமணிலா,2022-03-09 11:23:00,2022-03-09 11:23:00,A,2024-03-02 17:10:13.660,NULL,,203,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
204,wishper Rs.32,Rs.32 விஸ்பர்,2022-03-09 11:24:00,2022-03-09 11:24:00,A,2022-03-09 14:00:26.540,NULL,,204,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,32.00
205,whisper extralarge(36),Rs.36.விஸ்பர்,2022-03-09 11:25:00,2022-03-09 11:25:00,A,2024-09-17 11:43:46.150,NULL,,205,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,36.00
206,wishper Rs.42,Rs.42 விஸ்பர்,2022-03-09 11:35:00,2022-03-09 11:35:00,A,2022-03-09 11:40:59.990,NULL,,206,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,42.00
207,stayfree dry.Rs30,Rs.30stayfree,2022-03-09 11:36:00,2022-03-09 11:36:00,A,2023-02-04 11:53:14.340,NULL,,207,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
208,pampers Rs.20 small,Rs.20.pampers(s),2022-03-09 11:42:00,2022-03-09 11:42:00,A,2022-03-09 11:45:14.497,NULL,,208,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,20.00
209,pampers.Rs24(m),pampers.Rs24(m),2022-03-09 11:46:00,2022-03-09 11:46:00,A,2022-03-09 11:46:19.530,0.00,None,209,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
210,whisper Rs.42,Rs.42 விஸ்பர்,2022-03-09 12:12:00,2022-03-09 12:12:00,A,2022-09-25 21:14:27.763,NULL,,210,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,42.00
211,pampers Rs.24(m),Rs.24(m)pampers,2022-03-09 12:14:00,2022-03-09 12:14:00,A,2022-03-09 12:16:10.290,NULL,,211,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,24.00
212,horlicks Rs.5,Rs.5 ஹார்லிக்ஸ்,2022-03-09 12:15:00,2022-03-09 12:15:00,A,2026-01-29 20:56:01.010,NULL,,212,0,0.00,0,0,0.00,0,0.00,4.59,5.00,1,5.00
213,pampers Rs.28.large,pampers Rs.28.large,2022-03-09 12:17:00,2022-03-09 12:17:00,A,2022-03-09 12:17:24.763,0.00,None,213,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
214,horlicks Rs.5 saram,Rs.5 ஹார்லிக்ஸ் சரம்,2022-03-09 12:20:00,2022-03-09 12:20:00,A,2022-09-03 20:41:23.910,NULL,,214,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,75.00
215,boost Rs.5,Rs.5 பூஸ்ட்,2022-03-09 12:24:00,2022-03-09 12:24:00,A,2026-01-29 20:56:01.007,NULL,,215,0,0.00,0,0,0.00,0,0.00,4.58,5.00,1,5.00
216,horlicks 200g,200g)ஹோர்லிக்ஸ் jar,2022-03-09 12:41:00,2022-03-09 12:41:00,A,2022-03-09 12:57:03.647,NULL,,216,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,114.00
217,boost Rs.5 saram,RS.5 பூஸ்ட் சரம்,2022-03-09 12:43:00,2022-03-09 12:43:00,A,2022-12-06 14:17:08.023,NULL,,217,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,75.00
218,boost  200g,200gபூஸ்ட் ஜார்,2022-03-09 12:54:00,2022-03-09 12:54:00,A,2022-03-09 12:56:40.340,NULL,,218,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,114.00
219,boost  200g jar,200gபூஸ்ட் jar,2022-03-09 12:58:00,2022-03-09 12:58:00,A,2022-03-11 11:57:41.263,NULL,,219,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,114.00
220,horlicks 200g jar,200g ஹார்லிக்ஸ் jar,2022-03-09 12:59:00,2022-03-09 12:59:00,A,2026-01-28 12:59:05.667,NULL,,220,0,0.00,0,0,0.00,0,0.00,94.90,98.00,1,105.00
221,boost 500G,500G பூஸ்ட் ஜார்,2022-03-09 14:30:00,2022-03-09 14:30:00,A,2022-03-09 14:31:43.997,NULL,,221,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
222,boost 500G JAR,500g பூஸ்ட் ஜார்,2022-03-09 14:32:00,2022-03-09 14:32:00,A,2026-01-25 20:41:03.807,NULL,,222,0,0.00,0,0,0.00,0,0.00,216.92,230.00,1,240.00
223,horlicks 500G JAR,500g Horlicks Jar,2022-03-09 14:34:00,2022-03-09 14:34:00,A,2026-01-29 19:32:19.913,NULL,,223,0,0.00,0,0,0.00,0,0.00,236.22,246.00,1,259.00
224,horlicks 500G REFIL,500G ஹார்லிக்ஸ் REFIL,2022-03-09 14:44:00,2022-03-09 14:44:00,A,2022-12-01 19:38:32.770,NULL,,224,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,260.00
225,nizam pakku rs.1 pkt,Rs.1 நிஜாம் பாக்கு pkt,2022-03-09 14:48:00,2022-03-09 14:48:00,A,2022-03-09 14:50:13.947,NULL,,225,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
226,nizam pakku rs.2 pkt,Rs 2 நிஜாம் பாக்கு yellow,2022-03-09 14:51:00,2022-03-09 14:51:00,A,2022-03-09 15:04:43.140,NULL,,226,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
227,nizam pakku rs.2 p=,nizam pakku rs.2 p=,2022-03-09 15:00:00,2022-03-09 15:00:00,A,2022-03-09 15:00:26.433,0.00,None,227,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
228,nizam pakku rs.2 pkt=,Rs.2 நிஜாம் பாக்கு BLUE,2022-03-09 15:01:00,2022-03-09 15:01:00,A,2022-03-09 15:01:58.323,NULL,,228,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
229,nijam pakku rs.2 pkt,Rs.2 நிஜாம் பாக்கு BLUE,2022-03-09 15:05:00,2022-03-09 15:05:00,A,2022-12-25 14:42:06.983,NULL,,229,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,200.00
230,ponds dream Rs.55,50g பாண்ட்ஸ் ட்ரிம்,2022-03-09 15:05:00,2022-03-09 15:05:00,A,2025-10-14 10:44:34.147,NULL,,230,0,0.00,0,0,0.00,0,0.00,54.50,58.00,1,60.00
231,nijam pakku rs.1 pkt,Rs.1 நிஜாம் பாக்கு(250) pkt,2022-03-09 15:09:00,2022-03-09 15:09:00,A,2023-06-25 17:59:47.827,NULL,,231,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
232,ponds dream Rs.105,Rs.105 பாண்ட்ஸ் ட்ரிம்,2022-03-09 15:13:00,2022-03-09 15:13:00,A,2022-03-09 15:15:18.117,NULL,,232,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,105.00
233,nijam pakku.Rs.2 pkt,Rs.2 நிஜாம் பாக்கு YELLOW,2022-03-09 15:14:00,2022-03-09 15:14:00,A,2022-12-22 19:08:30.790,NULL,,233,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,200.00
234,ponds dream Rs.199,ponds dream Rs.199,2022-03-09 15:16:00,2022-03-09 15:16:00,A,2022-03-09 15:15:57.043,0.00,None,234,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
235,nijam pakkuRs.0.50paisa,nijam pakkuRs.0.50paisa,2022-03-09 15:22:00,2022-03-09 15:22:00,A,2022-03-09 15:21:36.240,0.00,None,235,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
236,nijam pakku Rs.0.50paisa,Rs.0.50பைசா நிஜாம்பாக்கு50psசின்னpkt,2022-03-09 15:22:00,2022-03-09 15:22:00,A,2026-01-28 18:21:03.553,NULL,,236,0,0.00,0,0,0.00,0,0.00,21.30,24.00,1,25.00
237,ponds dream Rs.110,100g பாண்ட்ஸ் ட்ரிம்,2022-03-09 15:23:00,2022-03-09 15:23:00,A,2024-08-24 16:06:55.900,NULL,,237,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,110.00
238,gokul santol Rs.120,Rs.120 கோகுல் சாண்டல்,2022-03-09 15:29:00,2022-03-09 15:29:00,A,2022-03-09 15:33:31.140,NULL,,238,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
239,ponds dream Rs.210,Rs.210 பாண்ட்ஸ் ட்ரிம்,2022-03-09 15:29:00,2022-03-09 15:29:00,A,2022-05-15 12:14:44.783,NULL,,239,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,210.00
240,gokul santolRs.70,gokul santolRs.70,2022-03-09 15:37:00,2022-03-09 15:37:00,A,2022-03-09 15:37:10.293,0.00,None,240,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
241,gokul santol 140g,140g கோகுல் சாண்டல்,2022-03-09 15:39:00,2022-03-09 15:39:00,A,2024-04-07 12:30:53.023,NULL,,241,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
242,gokul santol 70g,70g கோகுல் சாண்டல்,2022-03-09 15:39:00,2022-03-09 15:39:00,A,2022-04-29 17:24:40.213,NULL,,242,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,70.00
243,pands dreams Rs.10,Rs.10 பாண்ட்ஸ் ட்ரிம்,2022-03-09 15:44:00,2022-03-09 15:44:00,A,2024-09-17 11:50:29.747,NULL,,243,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,10.00
